Day,Y,Updated Y,OverallInfectionRate
107,0.00058796038540373500,0.00060489945068499500,0.61
108,0.00061829066437147400,0.00063522972965273400,0.61
109,0.00065013980131953900,0.00066707886660079900,0.61
110,0.00068357896360321200,0.00070051802888447200,0.61
111,0.00071868212671371000,0.00073562119199497000,0.61
112,0.00075552612661431900,0.00077246519189557900,0.61
113,0.00079419070568224300,0.00081112977096350300,0.61
114,0.00083475855112689600,0.00085169761640815500,0.61
115,0.00087731532464079600,0.00089425438992205600,0.61
116,0.00092194968191709100,0.00093888874719835100,0.61
117,0.00096875328053809600,0.00098569234581935600,0.61
118,0.00101782077460228000,0.00103475983988354000,0.61
119,0.00106924979431317000,0.00108618885959443000,0.61
120,0.00112314090860297000,0.00114007997388423000,0.61
121,0.00117959756870749000,0.00119653663398875000,0.61
122,0.00123872603044726000,0.00125566509572852000,0.61
123,0.00130063525280476000,0.00131757431808602000,0.61
124,0.00136543677022004000,0.00138237583550130000,0.61
125,0.00143324453585924000,0.00145018360114050000,0.61
126,0.00150417473294430000,0.00152111379822556000,0.61
127,0.00157834555107075000,0.00159528461635201000,0.61
128,0.00165587692428678000,0.00167281598956804000,0.61
129,0.00173689022756451000,0.00175382929284577000,0.61
130,0.00182150792816858000,0.00183844699344984000,0.61
131,0.00190985318832196000,0.00192679225360322000,0.61
132,0.00200204941549060000,0.00201898848077186000,0.61
133,0.00209821975656416000,0.00211515882184542000,0.61
134,0.00219848653220555000,0.00221542559748681000,0.61
135,0.00230297060768700000,0.00231990967296826000,0.61
136,0.00241179069663270000,0.00242872976191396000,0.61
137,0.00252506259425771000,0.00254200165953897000,0.61
138,0.00264289833694061000,0.00265983740222187000,0.61
139,0.00276540528530313000,0.00278234435058439000,0.61
140,0.00289268512840697000,0.00290962419368823000,0.61
141,0.00302483280722606000,0.00304177187250732000,0.61
142,0.00316193535622543000,0.00317887442150669000,0.61
143,0.00330407066268595000,0.00332100972796721000,0.61
144,0.00345130614436946000,0.00346824520965072000,0.61
145,0.00360369734723117000,0.00362063641251243000,0.61
146,0.00376128646616437000,0.00377822553144563000,0.61
147,0.00392410079321300000,0.00394103985849426000,0.61
148,0.00409215109931444000,0.00410909016459570000,0.61
149,0.00426542995743826000,0.00428236902271952000,0.61
150,0.00444391001696224000,0.00446084908224350000,0.61
151,0.00462754224126632000,0.00464448130654758000,0.61
152,0.00481625412281169000,0.00483319318809295000,0.61
153,0.00500994789238495000,0.00502688695766621000,0.61
154,0.00520849874169500000,0.00522543780697626000,0.61
155,0.00541175308107472000,0.00542869214635598000,0.61
156,0.00561952685661236000,0.00563646592189363000,0.61
157,0.00583160395356115000,0.00584854301884241000,0.61
158,0.00604773471528267000,0.00606467378056393000,0.61
159,0.00626763460919220000,0.00628457367447346000,0.61
160,0.00649098307310743000,0.00650792213838869000,0.61
161,0.00671742257696033000,0.00673436164224159000,0.61
162,0.00694655793591696000,0.00696349700119822000,0.61
163,0.00717795591145679000,0.00719489497673805000,0.61
164,0.00741114513678673000,0.00742808420206799000,0.61
165,0.00764561640200545000,0.00766255546728671000,0.61
166,0.00788082333259413000,0.00789776239787539000,0.61
167,0.00811618349200944000,0.00813312255729070000,0.61
168,0.00835107993532770000,0.00836801900060896000,0.61
169,0.00858486323599318000,0.00860180230127444000,0.61
170,0.00881685400174513000,0.00883379306702639000,0.61
171,0.00904634588875560000,0.00906328495403686000,0.61
172,0.00927260911496298000,0.00928954818024424000,0.61
173,0.00949489446463219000,0.00951183352991345000,0.61
174,0.00971243776645643000,0.00972937683173769000,0.61
175,0.00992446481722510000,0.00994140388250636000,0.61
176,0.01013019671244910000,0.01014713577773040000,0.61
177,0.01032885553462960000,0.01034579459991080000,0.61
178,0.01051967033938190000,0.01053660940466310000,0.61
179,0.01070188336971300000,0.01071882243499430000,0.61
180,0.01087475641973730000,0.01089169548501850000,0.61
181,0.01103757726134680000,0.01105451632662800000,0.61
182,0.01118966604115480000,0.01120660510643600000,0.61
183,0.01133038155070350000,0.01134732061598480000,0.61
184,0.01145912727072590000,0.01147606633600710000,0.61
185,0.01157535709036770000,0.01159229615564890000,0.61
186,0.01167858060483760000,0.01169551967011890000,0.61
187,0.01176836789999700000,0.01178530696527830000,0.61
188,0.01184435373988180000,0.01186129280516300000,0.61
189,0.01190624108292920000,0.01192318014821050000,0.61
190,0.01195380386453130000,0.01197074292981250000,0.61
191,0.01198688899714200000,0.01200382806242330000,0.61
192,0.01200541755415670000,0.01202235661943790000,0.61
193,0.01200938511969850000,0.01202632418497980000,0.61
194,0.01199886130283650000,0.01201580036811780000,0.61
195,0.01197398843110300000,0.01199092749638430000,0.61
196,0.01193497945399990000,0.01195191851928120000,0.61
197,0.01188211510200490000,0.01189905416728620000,0.61
198,0.01181574035998770000,0.01183267942526900000,0.61
199,0.01173626032556360000,0.01175319939084490000,0.61
200,0.01164413553244970000,0.01166107459773100000,0.61
201,0.01153987682615510000,0.01155681589143640000,0.61
202,0.01142403988420360000,0.01144097894948490000,0.61
203,0.01129721947554130000,0.01131415854082260000,0.61
204,0.01116004355387400000,0.01117698261915520000,0.61
205,0.01101316727755700000,0.01103010634283830000,0.61
206,0.01085726704452260000,0.01087420610980380000,0.61
207,0.01069303462483740000,0.01070997369011870000,0.61
208,0.01052117146614030000,0.01053811053142160000,0.61
209,0.01034238323872560000,0.01035932230400680000,0.61
210,0.01015737467775690000,0.01017431374303820000,0.61
211,0.00996684477033292000,0.00998378383561418000,0.61
212,0.00977148232519240000,0.00978842139047366000,0.61
213,0.00957196195302848000,0.00958890101830974000,0.61
214,0.00936894047591569000,0.00938587954119696000,0.61
215,0.00916305377545829000,0.00917999284073955000,0.61
216,0.00895491408110092000,0.00897185314638218000,0.61
217,0.00874510769272998000,0.00876204675801124000,0.61
218,0.00853419312531469000,0.00855113219059595000,0.61
219,0.00832269965793523000,0.00833963872321649000,0.61
220,0.00811112626512789000,0.00812806533040915000,0.61
221,0.00789994090502309000,0.00791687997030435000,0.61
222,0.00768958013621512000,0.00770651920149638000,0.61
