Day,Y,Updated Y,OverallInfectionRate
103,0.01920416880673890000,0.01923311023986190000,0.8
104,0.01983506948933910000,0.01986401092246210000,0.8
105,0.02040427051894010000,0.02043321195206310000,0.8
106,0.02090327429614610000,0.02093221572926910000,0.8
107,0.02132446061852120000,0.02135340205164420000,0.8
108,0.02166134950203180000,0.02169029093515480000,0.8
109,0.02190883313324470000,0.02193777456636770000,0.8
110,0.02206336242624270000,0.02209230385936570000,0.8
111,0.02212307595883410000,0.02215201739195700000,0.8
112,0.02208786258925560000,0.02211680402237860000,0.8
113,0.02195935349801130000,0.02198829493113430000,0.8
114,0.02174084431422200000,0.02176978574734500000,0.8
115,0.02143715285142960000,0.02146609428455260000,0.8
116,0.02105442227606030000,0.02108336370918330000,0.8
117,0.02059988282483720000,0.02062882425796020000,0.8
118,0.02008158718069330000,0.02011052861381620000,0.8
119,0.01950813519463710000,0.01953707662776000000,0.8
120,0.01888840287039750000,0.01891734430352040000,0.8
121,0.01823128863131910000,0.01826023006444210000,0.8
122,0.01754548719208580000,0.01757442862520880000,0.8
123,0.01683929823430960000,0.01686823966743260000,0.8
124,0.01612047389605730000,0.01614941532918030000,0.8
125,0.01539610613522210000,0.01542504756834510000,0.8
126,0.01467255253478450000,0.01470149396790750000,0.8
127,0.01395539720982750000,0.01398433864295050000,0.8
128,0.01324944218923630000,0.01327838362235930000,0.8
129,0.01255872394591540000,0.01258766537903840000,0.8
130,0.01188654955575910000,0.01191549098888210000,0.8
131,0.01123554716860630000,0.01126448860172930000,0.8
132,0.01060772595776730000,0.01063666739089020000,0.8
133,0.01000454136932330000,0.01003348280244630000,0.8
134,0.00942696222531494000,0.00945590365843792000,0.8
135,0.00887553697371415000,0.00890447840683713000,0.8
136,0.00835045707131153000,0.00837939850443451000,0.8
137,0.00785161610110913000,0.00788055753423211000,0.8
138,0.00737866374708682000,0.00740760518020980000,0.8
139,0.00693105417198084000,0.00695999560510382000,0.8
140,0.00650808867205594000,0.00653703010517892000,0.8
141,0.00610895272608778000,0.00613789415921076000,0.8
142,0.00573274772593811000,0.00576168915906109000,0.8
143,0.00537851778609901000,0.00540745921922199000,0.8
144,0.00504527209190346000,0.00507421352502644000,0.8
145,0.00473200327208203000,0.00476094470520501000,0.8
146,0.00443770228077392000,0.00446664371389690000,0.8
147,0.00416137025507906000,0.00419031168820204000,0.8
148,0.00390202778324901000,0.00393096921637200000,0.8
149,0.00365872198066545000,0.00368766341378843000,0.8
150,0.00343053172958514000,0.00345947316270812000,0.8
151,0.00321657139692643000,0.00324551283004941000,0.8
152,0.00301599330397599000,0.00304493473709897000,0.8
153,0.00282798918399288000,0.00285693061711586000,0.8
154,0.00265179082897010000,0.00268073226209308000,0.8
155,0.00248667009561078000,0.00251561152873376000,0.8
156,0.00233193841295968000,0.00236087984608266000,0.8
157,0.00218694591000041000,0.00221588734312339000,0.8
158,0.00205108026067592000,0.00208002169379890000,0.8
159,0.00192376532594064000,0.00195270675906362000,0.8
160,0.00180445965730508000,0.00183340109042807000,0.8
161,0.00169265491357836000,0.00172159634670134000,0.8
162,0.00158787423185003000,0.00161681566497301000,0.8
163,0.00148967058489882000,0.00151861201802180000,0.8
164,0.00139762514991220000,0.00142656658303518000,0.8
165,0.00131134570741749000,0.00134028714054047000,0.8
166,0.00123046508445470000,0.00125940651757768000,0.8
167,0.00115463965208618000,0.00118358108520916000,0.8
168,0.00108354788418195000,0.00111248931730493000,0.8
169,0.00101688898190955000,0.00104583041503253000,0.8
170,0.00095438156638046200,0.00098332299950344200,0.8
171,0.00089576244036536900,0.00092470387348835000,0.8
172,0.00084078541880757900,0.00086972685193056000,0.8
173,0.00078922022697043500,0.00081816166009341500,0.8
174,0.00074085146439446600,0.00076979289751744600,0.8
175,0.00069547763236719200,0.00072441906549017300,0.8
176,0.00065291022228452800,0.00068185165540750900,0.8
177,0.00061297286207641600,0.00064191429519939700,0.8
178,0.00057550051775498600,0.00060444195087796700,0.8
179,0.00054033874710038600,0.00056928018022336700,0.8
180,0.00050734300251055600,0.00053628443563353600,0.8
181,0.00047637798009314000,0.00050531941321612100,0.8
182,0.00044731701215944400,0.00047625844528242400,0.8
183,0.00042004150038328900,0.00044898293350627000,0.8
184,0.00039444038700490100,0.00042338182012788100,0.8
185,0.00037040966158620200,0.00039935109470918200,0.8
186,0.00034785190095495400,0.00037679333407793500,0.8
